timestep	num_particles	potential_energy	kinetic_energy	temperature
281700	1998	0	88.98671039	0.7415559199
281800	1998	0	80.55494629	0.6712912191
281900	1998	0	83.70338231	0.6975281859
282000	1998	0	77.32391183	0.6443659319
282100	1998	0	82.06778664	0.683898222
282200	1998	0	82.81523976	0.690126998
282300	1998	0	77.86971553	0.6489142961
282400	1998	0	70.95990072	0.591332506
282500	1998	0.277666398	78.63983162	0.6553319302
282600	1998	0	67.66833621	0.5639028017
282700	1998	0	76.64526389	0.6387105324
282800	1998	0	86.13733166	0.7178110972
282900	1998	0	75.23474305	0.626956192
283000	1998	0	79.62794501	0.6635662084
283100	1998	0	92.12781616	0.7677318013
283200	1998	0	81.80502822	0.6817085685
283300	1998	0	90.63929437	0.7553274531
283400	1998	0	80.22598111	0.6685498426
283500	1998	0	68.37627217	0.5698022681
283600	1998	0	80.38254057	0.6698545047
283700	1998	0	92.08018748	0.7673348957
283800	1998	0	79.00733558	0.6583944632
283900	1998	0	86.07223022	0.7172685852
284000	1998	0	90.26655856	0.7522213213
284100	1998	0	93.46133323	0.7788444436
284200	1998	0	87.40959651	0.7284133043
284300	1998	0	91.46758528	0.7622298773
284400	1998	0	97.49834124	0.812486177
284500	1998	0.3069698165	78.80689026	0.6567240855
284600	1998	0	77.29115622	0.6440929685
284700	1998	0	88.52711625	0.7377259688
284800	1998	0.4753250792	85.79710484	0.7149758736
284900	1998	0	88.69861387	0.7391551156
285000	1998	0	88.39151048	0.7365959207
285100	1998	0	75.96078502	0.6330065419
285200	1998	0	76.59605301	0.6383004417
285300	1998	0	94.05158195	0.7837631829
285400	1998	0	82.66837194	0.6889030995
285500	1998	0	82.32903454	0.6860752878
285600	1998	0	89.12655899	0.7427213249
285700	1998	0	83.3574359	0.6946452992
285800	1998	0	86.80223078	0.7233519232
285900	1998	0	90.18629748	0.751552479
286000	1998	0	82.50549736	0.6875458114
286100	1998	0	91.53109692	0.762759141
286200	1998	0	93.14440761	0.7762033968
286300	1998	0	91.95219747	0.7662683123
286400	1998	0	100.9810735	0.8415089461
286500	1998	0	95.13028211	0.7927523509
286600	1998	0	89.79889202	0.7483241002
286700	1998	0	101.0443954	0.8420366284
286800	1998	0	94.27279538	0.7856066282
286900	1998	0	87.46720389	0.7288933658
287000	1998	0	92.87507842	0.7739589868
287100	1998	0	97.72479331	0.8143732776
287200	1998	0.9612647812	97.59166232	0.8132638526
287300	1998	0	90.30633382	0.7525527819
287400	1998	0	98.45026126	0.8204188438
287500	1998	0	103.3450954	0.8612091285
287600	1998	0	98.97848399	0.8248206999
287700	1998	0	93.82689667	0.7818908056
287800	1998	0	91.69484463	0.7641237052
287900	1998	0	92.19231688	0.7682693073
288000	1998	0	91.71849865	0.7643208221
288100	1998	0	98.4956228	0.8207968567
288200	1998	0	85.25231511	0.7104359593
288300	1998	0	91.37876767	0.7614897306
288400	1998	0	98.62709271	0.8218924392
288500	1998	0	92.09450864	0.7674542387
288600	1998	0	89.93318333	0.7494431944
288700	1998	0	100.9958464	0.8416320529
288800	1998	0	96.05630398	0.8004691998
288900	1998	0	95.43546886	0.7952955738
289000	1998	0	103.0550719	0.8587922654
289100	1998	0	97.48351802	0.8123626501
289200	1998	0	95.78923952	0.7982436627
289300	1998	0	93.49797789	0.7791498157
289400	1998	0	98.06310312	0.817192526
289500	1998	0	93.40316681	0.7783597234
289600	1998	0	101.4841766	0.8457014718
289700	1998	0	84.87941955	0.7073284963
289800	1998	0	84.49343805	0.7041119838
289900	1998	0	83.43703859	0.6953086549
290000	1998	0	95.34990583	0.7945825486
290100	1998	0	89.72867417	0.7477389514
290200	1998	0	86.81872967	0.7234894139
290300	1998	0	91.4315525	0.7619296042
290400	1998	0	86.84218634	0.7236848861
290500	1998	0	95.7581166	0.797984305
290600	1998	0	92.16611916	0.768050993
290700	1998	0	103.0059746	0.8583831215
290800	1998	0	96.31310014	0.8026091678
290900	1998	0	90.19084012	0.7515903343
291000	1998	0	81.60881147	0.6800734289
291100	1998	0	79.17092416	0.6597577014
291200	1998	0	91.17149191	0.7597624326
291300	1998	0	87.04308131	0.7253590109
291400	1998	0	84.71236976	0.7059364147
291500	1998	0	83.20049721	0.6933374767
291600	1998	0	80.91811398	0.6743176165
291700	1998	0	88.47005752	0.7372504794
291800	1998	0	89.81242016	0.7484368347
291900	1998	0	81.91685437	0.6826404531
292000	1998	0	92.81244401	0.7734370335
292100	1998	0	84.76897307	0.7064081089
292200	1998	0	89.20339529	0.7433616274
292300	1998	0	84.5009575	0.7041746459
292400	1998	0	87.98202673	0.7331835561
292500	1998	0	77.6885022	0.647404185
292600	1998	0	77.82624679	0.6485520566
292700	1998	0	83.48712424	0.6957260353
292800	1998	0	86.67880666	0.7223233889
292900	1998	0	84.77788149	0.7064823458
293000	1998	0	82.648428	0.6887369
293100	1998	0	85.83547848	0.715295654
293200	1998	0	76.9239517	0.6410329308
293300	1998	0	86.58752066	0.7215626722
293400	1998	0	85.57521299	0.7131267749
293500	1998	0	85.30003579	0.7108336316
293600	1998	0	86.66053801	0.7221711501
293700	1998	0	93.16914809	0.7764095675
293800	1998	0	91.30391727	0.7608659772
293900	1998	0	84.62540338	0.7052116949
294000	1998	0	84.62355005	0.7051962504
294100	1998	0	92.16461134	0.7680384278
294200	1998	0	84.83320216	0.7069433513
294300	1998	0	90.19764026	0.7516470022
294400	1998	0	87.84266242	0.7320221869
294500	1998	0	81.450985	0.6787582084
294600	1998	0	103.7969985	0.8649749875
294700	1998	0	94.54527961	0.7878773301
294800	1998	0	99.01133856	0.825094488
294900	1998	0	90.46582123	0.7538818436
295000	1998	0	106.7952412	0.8899603436
295100	1998	0	102.1386498	0.851155415
295200	1998	0	100.185829	0.8348819082
295300	1998	0	85.51999802	0.7126666501
295400	1998	0	87.10849561	0.7259041301
295500	1998	0	84.74317282	0.7061931068
295600	1998	0	85.29532675	0.7107943896
295700	1998	0	84.60394969	0.7050329141
295800	1998	0	89.88333401	0.7490277834
295900	1998	0	80.51109158	0.6709257632
296000	1998	0	79.95246512	0.6662705427
296100	1998	0	82.60133248	0.6883444373
296200	1998	0	85.66442484	0.713870207
296300	1998	0	85.30038131	0.7108365109
296400	1998	0	90.57820498	0.7548183748
296500	1998	0	78.01150266	0.6500958555
296600	1998	0	86.85647639	0.7238039699
296700	1998	0.2230939617	89.77605295	0.7481337746
296800	1998	0	93.3855856	0.7782132134
296900	1998	0	85.21833993	0.7101528327
297000	1998	0	95.68599783	0.7973833152
297100	1998	0	102.5260673	0.8543838938
297200	1998	0	80.77497404	0.6731247837
297300	1998	0	81.94891435	0.6829076196
297400	1998	0	109.2529713	0.9104414271
297500	1998	0	99.19199403	0.8265999503
297600	1998	0	92.68439632	0.7723699693
297700	1998	0	87.68924165	0.7307436804
297800	1998	0	82.66348584	0.688862382
297900	1998	0	95.28500583	0.7940417153
298000	1998	0	91.32387384	0.761032282
298100	1998	0	91.78845355	0.7649037795
298200	1998	0	82.39645318	0.6866371098
298300	1998	0	81.42780746	0.6785650622
298400	1998	0	85.87820188	0.7156516823
298500	1998	0	73.37727128	0.6114772607
298600	1998	0	79.43599333	0.661966611
298700	1998	0	82.17144672	0.684762056
298800	1998	0	87.66201061	0.7305167551
298900	1998	0	82.4062988	0.6867191566
299000	1998	0	81.613428	0.6801119
299100	1998	0	89.74813674	0.7479011395
299200	1998	0	88.07168261	0.7339306884
299300	1998	0	79.9552034	0.6662933617
299400	1998	0	83.30253718	0.6941878098
299500	1998	0	82.15106671	0.6845922226
299600	1998	0	94.47764554	0.7873137128
299700	1998	0	77.99023321	0.6499186101
299800	1998	0	76.57838542	0.6381532119
299900	1998	0	87.70316163	0.7308596802
300000	1998	0	88.76084687	0.7396737239
300100	1998	0	86.47759011	0.7206465842
300200	1998	0	87.07165929	0.7255971608
300300	1998	0	89.27960416	0.7439967013
300400	1998	0	89.12526841	0.7427105701
300500	1998	0	75.29410447	0.6274508706
300600	1998	0	77.42799403	0.6452332836
300700	1998	0	78.40494878	0.6533745732
300800	1998	0	87.42099618	0.7285083015
300900	1998	0	84.7102707	0.7059189225
301000	1998	0	92.59474405	0.7716228671
301100	1998	0	93.99346637	0.7832788864
301200	1998	0	91.59791529	0.7633159608
301300	1998	0	88.20138919	0.7350115766
301400	1998	0	83.383552	0.6948629334
301500	1998	0	94.01525971	0.7834604976
301600	1998	0	87.81119907	0.7317599923
301700	1998	0	79.23771145	0.6603142621
301800	1998	0	80.83576843	0.6736314036
301900	1998	0	87.00581593	0.7250484661
302000	1998	0	92.97128812	0.7747607343
302100	1998	0	97.04460252	0.808705021
302200	1998	0	82.75733991	0.6896444993
302300	1998	0	84.22954169	0.7019128474
302400	1998	0	79.96219845	0.6663516538
302500	1998	0	81.63801399	0.6803167833
302600	1998	0	82.46527427	0.6872106189
302700	1998	0	83.34513098	0.6945427582
302800	1998	0	76.43654455	0.6369712046
302900	1998	0	76.59266284	0.6382721904
303000	1998	0	86.31415842	0.7192846535
303100	1998	0	89.94535243	0.7495446036
303200	1998	0	86.12154951	0.7176795792
303300	1998	0	82.28551852	0.6857126543
303400	1998	0	80.31704397	0.6693086997
303500	1998	0	79.36574607	0.6613812172
303600	1998	0	77.38183752	0.644848646
303700	1998	0	85.60092844	0.7133410704
303800	1998	0	89.40128108	0.7450106757
303900	1998	0	101.5051184	0.8458759863
304000	1998	0	91.54948982	0.7629124151
304100	1998	0	84.46245887	0.7038538239
304200	1998	0	82.87882894	0.6906569078
304300	1998	0	88.24230641	0.7353525534
304400	1998	0	91.7391263	0.7644927192
304500	1998	0	108.2644293	0.9022035771
304600	1998	0	94.58854988	0.7882379157
304700	1998	0	89.94785422	0.7495654518
304800	1998	0	83.73068602	0.6977557169
304900	1998	0	87.74791378	0.7312326149
305000	1998	0.04271708455	86.49631492	0.7208026243
305100	1998	0	90.09322485	0.7507768738
305200	1998	0	90.25503146	0.7521252622
305300	1998	0	91.25296208	0.7604413506
305400	1998	0	88.03051807	0.7335876506
305500	1998	0	92.23814445	0.7686512038
305600	1998	0	83.83765205	0.6986471004
305700	1998	0	81.12004007	0.6760003339
305800	1998	0	88.44725671	0.7370604726
305900	1998	0	93.35498259	0.7779581882
306000	1998	0	90.56612656	0.7547177213
306100	1998	0	87.12480578	0.7260400482
306200	1998	0	88.48124977	0.7373437481
306300	1998	0	84.360079	0.7030006584
306400	1998	0	94.48738288	0.7873948574
306500	1998	0	89.8534149	0.7487784575
306600	1998	0	86.30291597	0.7191909664
306700	1998	0	88.07165641	0.7339304701
306800	1998	0	77.32143622	0.6443453018
306900	1998	0	86.29263209	0.7191052675
307000	1998	0	93.83744234	0.7819786862
307100	1998	0	88.70812713	0.7392343927
307200	1998	0	88.80146671	0.7400122226
307300	1998	0	78.1609358	0.6513411317
307400	1998	0	78.44539385	0.6537116154
307500	1998	0	78.76489264	0.6563741053
307600	1998	0	83.05184912	0.6920987427
307700	1998	0	80.73742331	0.6728118609
307800	1998	0	80.61103069	0.6717585891
307900	1998	0	77.6121848	0.6467682067
308000	1998	0	73.76262083	0.6146885069
308100	1998	0.05696291816	89.62785904	0.7468988254
308200	1998	0	77.22223748	0.6435186457
308300	1998	0	75.52350756	0.629362563
308400	1998	0	79.62868187	0.663572349
308500	1998	0	78.75955209	0.6563296007
308600	1998	0	68.82422212	0.5735351843
308700	1998	0.2936255329	84.75891125	0.7063242604
308800	1998	0	87.25218937	0.7271015781
308900	1998	0	95.97817622	0.7998181352
309000	1998	0	88.34046838	0.7361705699
309100	1998	0	94.79986217	0.7899988514
309200	1998	0	83.32264954	0.6943554128
309300	1998	0	79.84422021	0.6653685017
309400	1998	0.2664957081	77.81655358	0.6484712798
309500	1998	0	85.73377198	0.7144480998
309600	1998	0	81.50746801	0.6792289001
309700	1998	0	83.12981966	0.6927484972
309800	1998	0	79.27569495	0.6606307913
309900	1998	0	88.51931372	0.7376609477
310000	1998	0	81.58646521	0.6798872101
310100	1998	0	100.7585758	0.8396547987
310200	1998	0	103.5095074	0.862579228
310300	1998	0	95.90477545	0.7992064621
310400	1998	0	83.95175872	0.6995979893
310500	1998	0	88.19429836	0.7349524863
310600	1998	0	74.3047669	0.6192063909
310700	1998	0	81.59662735	0.6799718946
310800	1998	0	79.84174976	0.6653479146
310900	1998	0	73.4950473	0.6124587275
311000	1998	0	81.58628011	0.6798856676
311100	1998	0	81.25831718	0.6771526431
311200	1998	0	87.79476219	0.7316230183
311300	1998	0	72.5872353	0.6048936275
311400	1998	0	78.92428478	0.6577023732
311500	1998	0	82.7161948	0.6893016234
311600	1998	0	85.79807867	0.7149839889
311700	1998	0	87.07801398	0.7256501165
311800	1998	0	76.34660204	0.6362216837
311900	1998	0	79.93091191	0.6660909326
312000	1998	0	97.30993544	0.8109161287
312100	1998	0	86.28805234	0.7190671028
312200	1998	0	80.9128638	0.674273865
312300	1998	0	77.84293121	0.6486910934
312400	1998	0	86.73653443	0.7228044536
312500	1998	0	85.33874102	0.7111561751
312600	1998	0	74.81874514	0.6234895428
312700	1998	0	74.46250893	0.6205209077
312800	1998	0	70.62392793	0.5885327328
312900	1998	0	74.83195316	0.6235996096
313000	1998	0	68.27422626	0.5689518855
313100	1998	0	74.2687185	0.6189059875
313200	1998	0	90.42804182	0.7535670152
313300	1998	0	76.58690049	0.6382241708
313400	1998	0	90.7309121	0.7560909341
313500	1998	0	84.33203877	0.7027669898
313600	1998	0	87.36429933	0.7280358277
313700	1998	0	81.19054871	0.6765879059
313800	1998	0	79.23560645	0.6602967204
313900	1998	0	80.71061764	0.6725884803
314000	1998	0	80.23921757	0.6686601464
314100	1998	0	83.58577416	0.696548118
314200	1998	0	83.98031012	0.6998359176
314300	1998	0	78.74024725	0.6561687271
314400	1998	0	76.68950382	0.6390791985
314500	1998	0	87.75983471	0.7313319559
314600	1998	0	88.32415839	0.7360346533
314700	1998	0	87.78987562	0.7315822969
314800	1998	0	75.10799289	0.6258999408
314900	1998	0	75.30958391	0.627579866
315000	1998	0	74.81542512	0.623461876
315100	1998	0.008849903657	87.68604241	0.7307170201
315200	1998	0.0003931759974	83.6438661	0.6970322175
315300	1998	0	75.76582296	0.631381858
315400	1998	0	71.67013261	0.5972511051
315500	1998	0	80.4687473	0.6705728942
315600	1998	0	84.56393484	0.704699457
315700	1998	0	70.82843361	0.5902369468
315800	1998	0	85.48764854	0.7123970711
315900	1998	0	84.88166927	0.7073472439
316000	1998	0	88.67877113	0.7389897594
316100	1998	0	84.4005179	0.7033376491
316200	1998	0	84.53889024	0.704490752
316300	1998	0	78.88139694	0.6573449745
316400	1998	0.0001845451945	88.39219484	0.7366016236
316500	1998	0	85.24755113	0.7103962594
316600	1998	0	77.17979389	0.6431649491
316700	1998	0	81.35352665	0.6779460554
316800	1998	0	75.07804274	0.6256503562
316900	1998	0	81.62506354	0.6802088628
317000	1998	0	80.26502762	0.6688752301
317100	1998	0.007521602584	77.02921788	0.641910149
317200	1998	0	76.23444972	0.635287081
317300	1998	0	74.10446448	0.617537204
317400	1998	0	87.87720624	0.732310052
317500	1998	0	75.51880402	0.6293233668
317600	1998	0	78.4974589	0.6541454908
317700	1998	0	72.4183855	0.6034865458
317800	1998	0	79.00180474	0.6583483728
317900	1998	0	74.33367795	0.6194473163
318000	1998	0	73.90642732	0.6158868943
318100	1998	0	81.83650673	0.6819708894
318200	1998	0	85.51328667	0.7126107222
318300	1998	0	73.17467747	0.6097889789
318400	1998	0	88.14122933	0.7345102444
318500	1998	0	82.25968516	0.6854973763
318600	1998	0	85.45000621	0.7120833851
318700	1998	0	69.42743597	0.5785619664
318800	1998	0	65.89298318	0.5491081932
318900	1998	0	78.55596754	0.6546330628
319000	1998	0	81.83763476	0.6819802897
319100	1998	0	74.70438018	0.6225365015
319200	1998	0	81.87709153	0.6823090961
319300	1998	0	77.04257471	0.6420214559
319400	1998	0	76.08814224	0.634067852
319500	1998	0	72.72905967	0.6060754972
319600	1998	0	69.07711564	0.5756426303
319700	1998	0	73.33566184	0.6111305153
319800	1998	0	76.07676826	0.6339730688
319900	1998	0	63.55506137	0.5296255114
320000	1998	0	63.49503274	0.5291252728
320100	1998	0	61.13951201	0.5094959334
320200	1998	0	64.52279205	0.5376899338
320300	1998	0	74.65296319	0.6221080266
320400	1998	0	68.72953524	0.572746127
320500	1998	0	69.99963677	0.5833303064
320600	1998	0	64.93925012	0.5411604177
320700	1998	0	71.84509723	0.5987091436
320800	1998	0	66.57749932	0.5548124943
320900	1998	0	66.58948627	0.5549123856
321000	1998	0	67.95308141	0.5662756784
321100	1998	0	61.5211243	0.5126760359
321200	1998	0	70.84965146	0.5904137621
321300	1998	0	70.21551375	0.5851292812
321400	1998	0	69.30114887	0.5775095739
321500	1998	0	73.43299608	0.611941634
321600	1998	0	75.33775069	0.627814589
321700	1998	0	85.19722085	0.7099768404
321800	1998	0	77.17794303	0.6431495253
321900	1998	0	75.37561269	0.6281301057
322000	1998	0	82.27463765	0.6856219804
322100	1998	0	87.26553387	0.7272127822
322200	1998	0	88.35479266	0.7362899389
322300	1998	0	73.74360816	0.614530068
322400	1998	0	76.20421412	0.6350351177
322500	1998	0	84.00637613	0.7000531344
322600	1998	0	72.53849873	0.6044874894
322700	1998	0	68.2369674	0.568641395
322800	1998	0	66.90577966	0.5575481638
322900	1998	0	67.72254308	0.5643545256
323000	1998	0	68.35934034	0.5696611695
323100	1998	0	65.61961138	0.5468300948
323200	1998	0	67.11282717	0.5592735597
323300	1998	0	81.78144106	0.6815120089
323400	1998	0	74.13404581	0.6177837151
323500	1998	0	75.77105812	0.6314254843
323600	1998	0	76.13059476	0.634421623
323700	1998	0	78.37102228	0.6530918523
323800	1998	0	82.80214619	0.690017885
323900	1998	0	78.00866702	0.6500722252
324000	1998	0	80.03687652	0.666973971
324100	1998	0	75.48919796	0.6290766496
324200	1998	0	82.53973146	0.6878310955
324300	1998	0	76.39369904	0.6366141586
324400	1998	0	74.3942105	0.6199517542
324500	1998	0	71.38242881	0.5948535734
324600	1998	0	76.38903793	0.6365753161
324700	1998	0	76.26117566	0.6355097972
324800	1998	0	73.18781319	0.6098984433
324900	1998	0	75.54773795	0.6295644829
325000	1998	0	82.05592874	0.6837994062
325100	1998	0	77.2270917	0.6435590975
325200	1998	0	79.38773004	0.661564417
325300	1998	0	87.23580024	0.726965002
325400	1998	0	80.247933	0.668732775
325500	1998	0	78.38986066	0.6532488388
325600	1998	0	99.07351237	0.8256126031
325700	1998	0	106.2372314	0.8853102617
325800	1998	0	93.41041516	0.7784201263
325900	1998	0	90.41203828	0.7534336523
326000	1998	0	86.63229287	0.7219357739
326100	1998	0	78.93675909	0.6578063257
326200	1998	0	77.85269451	0.6487724543
326300	1998	0	75.12836218	0.6260696848
326400	1998	0	86.9101634	0.7242513617
326500	1998	0	82.36925312	0.6864104427
326600	1998	0	80.70738815	0.6725615679
326700	1998	0	80.77051471	0.6730876226
326800	1998	0	74.10033324	0.617502777
326900	1998	0	75.39409877	0.6282841564
327000	1998	0	80.98394576	0.6748662147
327100	1998	0	79.26335492	0.6605279577
327200	1998	0	88.42764619	0.7368970516
327300	1998	0	65.08843958	0.5424036632
327400	1998	0	64.24404815	0.5353670679
327500	1998	0	66.44707956	0.553725663
327600	1998	0	75.07402053	0.6256168378
327700	1998	0	73.14591884	0.6095493237
327800	1998	0	73.88243283	0.6156869403
327900	1998	0	76.6718897	0.6389324141
328000	1998	0	82.89989265	0.6908324388
328100	1998	0	74.0434768	0.6170289733
328200	1998	0	82.99640625	0.6916367187
328300	1998	0	84.79871033	0.7066559194
328400	1998	0	69.67380552	0.580615046
328500	1998	0.002444528656	72.43051027	0.6035875856
328600	1998	0	72.27147261	0.6022622718
328700	1998	0	70.30258638	0.5858548865
328800	1998	0	73.36998207	0.6114165173
328900	1998	0	73.86053298	0.6155044415
329000	1998	0	77.19432373	0.6432860311
329100	1998	0	79.52104015	0.6626753345
329200	1998	0	76.58000993	0.6381667495
329300	1998	0	79.31099406	0.6609249505
329400	1998	0	80.91954399	0.6743295332
329500	1998	0	76.17543597	0.6347952998
329600	1998	0	65.64688723	0.5470573936
329700	1998	0	70.20150146	0.5850125122
329800	1998	0	74.33585622	0.6194654685
329900	1998	0	68.58430888	0.5715359073
330000	1998	0	77.07233431	0.6422694526
330100	1998	0	68.76794765	0.5730662304
330200	1998	0	75.36523709	0.6280436424
330300	1998	0	73.29512946	0.6107927455
330400	1998	0	69.57561355	0.5797967796
330500	1998	0	73.86065986	0.6155054988
330600	1998	0	79.96164884	0.6663470737
330700	1998	0	73.42444932	0.611870411
330800	1998	0	77.87042756	0.6489202296
330900	1998	0	74.5830456	0.62152538
331000	1998	0	83.34015416	0.6945012847
331100	1998	0	90.93256173	0.7577713477
331200	1998	0	83.63736494	0.6969780412
331300	1998	0	70.21804989	0.5851504158
331400	1998	0	65.43472001	0.5452893334
331500	1998	0	64.36481117	0.5363734264
331600	1998	0	61.69762977	0.5141469147
331700	1998	0	67.12853907	0.5594044923
331800	1998	0	66.6129151	0.5551076259
331900	1998	0	74.90057442	0.6241714535
332000	1998	0	79.3214609	0.6610121742
332100	1998	0	70.71031063	0.5892525886
332200	1998	0	70.98644249	0.5915536874
332300	1998	0	75.32912208	0.627742684
332400	1998	0	80.07355865	0.6672796554
332500	1998	0	78.08093067	0.6506744222
332600	1998	0	76.78265922	0.6398554935
332700	1998	0	79.12843099	0.6594035915
332800	1998	0	79.52148422	0.6626790352
332900	1998	0	70.66891087	0.5889075906
333000	1998	0	71.66631921	0.5972193267
333100	1998	0	71.31117269	0.5942597724
333200	1998	0	79.1808506	0.6598404216
333300	1998	0	76.24582489	0.6353818741
333400	1998	0	74.97770306	0.6248141921
333500	1998	0	84.4913952	0.70409496
333600	1998	0	95.0308912	0.7919240933
333700	1998	0	81.44906843	0.6787422369
333800	1998	0	75.75693182	0.6313077651
333900	1998	0	68.04673741	0.5670561451
334000	1998	0	79.23562655	0.6602968879
334100	1998	0	81.18987674	0.6765823061
334200	1998	0	69.776372	0.5814697667
334300	1998	0	70.63895705	0.5886579754
334400	1998	0.003014995467	66.96221511	0.5580184593
334500	1998	0	74.26491101	0.6188742584
334600	1998	0	75.17397597	0.6264497997
334700	1998	0	84.13746449	0.7011455374
334800	1998	0	83.63684354	0.6969736962
334900	1998	0	84.373901	0.7031158417
335000	1998	0	70.91086315	0.5909238596
335100	1998	0	70.05840435	0.5838200363
335200	1998	0	78.27521581	0.6522934651
335300	1998	0	80.88390977	0.6740325814
335400	1998	0	80.5246105	0.6710384208
335500	1998	0	68.9820625	0.5748505208
335600	1998	0.3892337522	85.77759608	0.7148133007
335700	1998	0	93.05580752	0.7754650626
335800	1998	0.3411395176	85.63603229	0.7136336024
335900	1998	0	82.4007093	0.6866725775
336000	1998	0	77.54095792	0.6461746494
336100	1998	0	81.01795122	0.6751495935
336200	1998	0	79.11644852	0.6593037377
336300	1998	0	71.91028622	0.5992523851
336400	1998	0	77.42356235	0.6451963529
336500	1998	0	81.38601807	0.6782168172
336600	1998	0	77.5990953	0.6466591275
336700	1998	0	87.77274966	0.7314395805
336800	1998	0	75.29795584	0.6274829653
336900	1998	0	81.13044471	0.6760870392
337000	1998	0	72.49008813	0.6040840678
337100	1998	0	74.25131276	0.6187609397
337200	1998	0	79.64877293	0.6637397744
337300	1998	0	76.7671442	0.6397262017
337400	1998	0	74.27635121	0.6189695934
337500	1998	0	90.39069869	0.7532558224
337600	1998	0	84.68839075	0.7057365896
337700	1998	0	99.05430986	0.8254525822
337800	1998	0	80.0782078	0.6673183983
337900	1998	0	76.43025079	0.6369187566
338000	1998	0	69.60379062	0.5800315885
338100	1998	0	79.8239383	0.6651994858
338200	1998	0	73.68132611	0.614011051
338300	1998	0	78.19392111	0.6516160092
338400	1998	0	77.02295875	0.6418579896
338500	1998	0	77.60257185	0.6466880988
338600	1998	0	73.5773688	0.61314474
338700	1998	0	64.77823316	0.5398186096
338800	1998	0	65.21819864	0.5434849887
338900	1998	0	69.76702282	0.5813918568
339000	1998	0	77.59881466	0.6466567889
339100	1998	0	72.53290614	0.6044408845
339200	1998	0	75.32979298	0.6277482749
339300	1998	0	82.45602064	0.6871335053
339400	1998	0	81.07620981	0.6756350817
339500	1998	0	86.55134253	0.7212611878
339600	1998	0	74.57171388	0.621430949
339700	1998	0	73.14919482	0.6095766235
339800	1998	0	75.01303786	0.6251086489
339900	1998	0	81.49563394	0.6791302828
340000	1998	0	72.70429837	0.605869153
340100	1998	0	77.12421261	0.6427017718
340200	1998	0	78.94994069	0.6579161724
340300	1998	0	70.39946008	0.5866621673
340400	1998	0	77.33932458	0.6444943715
340500	1998	0	82.41483618	0.6867903015
340600	1998	0	73.71712381	0.6143093651
340700	1998	0	73.4269903	0.6118915859
340800	1998	0	75.25653743	0.6271378119
340900	1998	0	73.50280602	0.6125233835
341000	1998	0	78.51560961	0.6542967467
341100	1998	0	85.3414386	0.711178655
341200	1998	0	78.17516959	0.6514597465
341300	1998	0	73.12888005	0.6094073338
341400	1998	0	81.246397	0.6770533084
341500	1998	0	76.31631938	0.6359693282
341600	1998	0	68.26786932	0.568898911
341700	1998	0	67.79789486	0.5649824572
341800	1998	0	79.79596759	0.6649663966
341900	1998	0	80.25996134	0.6688330112
342000	1998	0	81.71808485	0.6809840404
342100	1998	0	80.45249198	0.6704374332
342200	1998	0	86.00940014	0.7167450011
342300	1998	0	81.71914652	0.6809928876
342400	1998	0	71.91759964	0.5993133304
342500	1998	0	74.06606274	0.6172171895
342600	1998	0	74.76722943	0.6230602452
342700	1998	0.2568039356	81.34619361	0.6778849467
342800	1998	0	79.18351827	0.6598626523
342900	1998	0	77.70826207	0.6475688506
343000	1998	0	79.51704642	0.6626420535
343100	1998	0	89.0225452	0.7418545434
343200	1998	0	85.8119923	0.7150999359
343300	1998	0	88.29119723	0.7357599769
343400	1998	0	80.32557777	0.6693798147
343500	1998	0	76.11876356	0.6343230297
343600	1998	0	86.27209639	0.7189341366
343700	1998	0	78.32409162	0.6527007635
343800	1998	0	83.69007882	0.6974173235
343900	1998	0	76.93807163	0.6411505969
344000	1998	0	79.14739642	0.6595616368
344100	1998	0	87.80969216	0.7317474347
344200	1998	0	84.80671165	0.7067225971
344300	1998	0	76.65500059	0.6387916716
344400	1998	0	84.74397032	0.7061997526
344500	1998	0	83.73535689	0.6977946408
344600	1998	0	86.66525409	0.7222104507
344700	1998	0	83.7488182	0.6979068183
344800	1998	0	86.72401617	0.7227001348
344900	1998	0	82.0695903	0.6839132525
345000	1998	0	81.6765294	0.680637745
345100	1998	0	84.28296445	0.7023580371
345200	1998	0	87.18941701	0.7265784751
345300	1998	0	80.72301413	0.6726917844
345400	1998	0	76.26507573	0.6355422977
345500	1998	0	91.90695393	0.7658912828
345600	1998	0	81.59012708	0.6799177257
345700	1998	0	82.2630024	0.68552502
345800	1998	0	90.27018699	0.7522515582
345900	1998	0	85.39019795	0.7115849829
346000	1998	0	83.46617527	0.6955514606
346100	1998	0	97.21079941	0.8100899951
346200	1998	0	89.55547035	0.7462955862
346300	1998	0	88.52400742	0.7377000618
346400	1998	0	87.1807921	0.7265066009
346500	1998	0	86.46794318	0.7205661932
346600	1998	0	86.57687796	0.721473983
346700	1998	0	91.5163484	0.7626362366
346800	1998	0	89.05933698	0.7421611415
346900	1998	0	72.89918439	0.6074932032
347000	1998	0	85.01163206	0.7084302671
347100	1998	0	91.22819555	0.7602349629
347200	1998	0	91.62810752	0.7635675627
347300	1998	0	81.52797712	0.6793998093
347400	1998	0	97.9063269	0.8158860575
347500	1998	0	92.08766381	0.7673971984
347600	1998	0	105.894756	0.8824562998
347700	1998	0	97.27507879	0.8106256566
347800	1998	0	94.04063793	0.7836719827
347900	1998	0	80.84324651	0.6736937209
348000	1998	0	95.45998284	0.795499857
